"","X","Lieu","ACCES_PMR","Latitude","Longitude","Icon","Couleur"
"2191",2191,"Distributeur automatique de billets","Non renseigné",48.7842118254699,2.34496921872093,"money","yellow"
"2192",2192,"Distributeur automatique de billets","Non renseigné",48.1083114982689,-1.6800576493936,"money","yellow"
"2193",2193,"Pharmacie","Non renseigné",48.9358767005762,2.33953419988957,"medkit","red"
"2194",2194,"Distributeur automatique de billets","Non renseigné",14.7848872461175,-60.9971674437563,"money","yellow"
"2195",2195,"Distributeur automatique de billets","Non renseigné",44.2042494907264,0.627240990939271,"money","yellow"
"2196",2196,"Pharmacie","Non renseigné",48.9364344007803,2.34699609941395,"medkit","red"
"2197",2197,"Distributeur automatique de billets","Non renseigné",43.0814131781828,6.1559137302427,"money","yellow"
"2198",2198,"Distributeur automatique de billets","Non renseigné",43.6438647812064,-1.43083416374586,"money","yellow"
"2199",2199,"Pharmacie","Non renseigné",48.9247418010559,2.36414799971645,"medkit","red"
"2200",2200,"Distributeur automatique de billets","Non renseigné",48.639384189477,2.27126027095562,"money","yellow"
"2201",2201,"Distributeur automatique de billets","Non renseigné",-12.7824839369338,45.2766342898784,"money","yellow"
"2202",2202,"Pharmacie","Non renseigné",48.9521562006949,2.39282739932322,"medkit","red"
"2203",2203,"Distributeur automatique de billets","Non renseigné",48.5617948396375,-3.15180006926639,"money","yellow"
"2204",2204,"Distributeur automatique de billets","Non renseigné",44.8045028903294,-0.592805868582786,"money","yellow"
"2205",2205,"Pharmacie","Non renseigné",48.9559654007318,2.38284380051427,"medkit","red"
"2206",2206,"Distributeur automatique de billets","Non renseigné",48.6571710909254,2.40789149529226,"money","yellow"
"2207",2207,"Distributeur automatique de billets","Non renseigné",44.3963632981966,0.805785586818928,"money","yellow"
"2208",2208,"Toilettes publiques","Non renseigné",48.9351903009047,2.35845969953904,"female","blue"
"2209",2209,"Distributeur automatique de billets","Non renseigné",47.3466703365731,5.04631068261034,"money","yellow"
"2210",2210,"Distributeur automatique de billets","Non renseigné",45.9548969726699,-0.977344452130865,"money","yellow"
"2211",2211,"Toilettes publiques","Non renseigné",48.9318454013463,2.35949369999747,"female","blue"
"2212",2212,"Distributeur automatique de billets","Non renseigné",48.4425493588634,5.14139893170517,"money","yellow"
"2213",2213,"Distributeur automatique de billets","Non renseigné",48.8921561538332,2.23781522000783,"money","yellow"
"2214",2214,"Toilettes publiques","Non renseigné",48.9405014009297,2.39187270010396,"female","blue"
"2215",2215,"Distributeur automatique de billets","Non renseigné",48.8125265649423,2.53646025078533,"money","yellow"
"2216",2216,"Distributeur automatique de billets","Non renseigné",43.5472637662268,1.47691535382873,"money","yellow"
"2217",2217,"Toilettes publiques","Non renseigné",48.9491866005828,2.31413549969407,"female","blue"
"2218",2218,"Distributeur automatique de billets","Non renseigné",48.9304675701255,2.04000104782742,"money","yellow"
"2219",2219,"Distributeur automatique de billets","Non renseigné",49.5807419885731,2.9999074957324,"money","yellow"
"2220",2220,"Toilettes publiques","Non renseigné",48.9019472006813,2.34372880035135,"female","blue"
"2221",2221,"Distributeur automatique de billets","Non renseigné",48.145111741238,7.32639604936688,"money","yellow"
"2222",2222,"Distributeur automatique de billets","Non renseigné",43.651739830695,4.0724571669198,"money","yellow"
"2223",2223,"Toilettes publiques","Non renseigné",48.9026620006066,2.34379370045652,"female","blue"
"2224",2224,"Distributeur automatique de billets","Non renseigné",44.8009953991274,1.20346397705794,"money","yellow"
"2225",2225,"Distributeur automatique de billets","Non renseigné",48.9139330926493,2.27381817634708,"money","yellow"
"2226",2226,"Toilettes publiques","Non renseigné",48.9238761818633,2.38461476060498,"female","blue"
"2227",2227,"Distributeur automatique de billets","Non renseigné",45.7826487786351,4.70816216127125,"money","yellow"
"2228",2228,"Distributeur automatique de billets","Non renseigné",50.7488986648428,2.25099157179659,"money","yellow"
"2229",2229,"Toilettes publiques","Non renseigné",48.9293220771484,2.35698224152139,"female","blue"
"2230",2230,"Distributeur automatique de billets","Non renseigné",48.0717776321826,-4.18655280537828,"money","yellow"
"2231",2231,"Distributeur automatique de billets","Non renseigné",47.0317109370968,5.10877337943066,"money","yellow"
"2232",2232,"Toilettes publiques","Non renseigné",48.9209109907526,2.35783311865066,"female","blue"
"2233",2233,"Distributeur automatique de billets","Non renseigné",48.8892863578247,2.23107482875182,"money","yellow"
"2234",2234,"Distributeur automatique de billets","Non renseigné",45.0552615215433,1.67356905151476,"money","yellow"
"2235",2235,"Toilettes publiques","Non renseigné",48.9066386306605,2.36593347432985,"female","blue"
"2236",2236,"Distributeur automatique de billets","Non renseigné",43.1436108392247,6.33813353920686,"money","yellow"
"2237",2237,"Distributeur automatique de billets","Non renseigné",50.6285171847315,3.05247267364737,"money","yellow"
"2238",2238,"Toilettes publiques","Non renseigné",48.9197503783099,2.3542051315556,"female","blue"
"2239",2239,"Distributeur automatique de billets","Non renseigné",49.1169931627499,6.64563405068716,"money","yellow"
"2240",2240,"Distributeur automatique de billets","Non renseigné",45.9207831296678,6.06428142364533,"money","yellow"
"2241",2241,"Toilettes publiques","Non renseigné",48.930018420979,2.35607625600257,"female","blue"
"2242",2242,"Distributeur automatique de billets","Non renseigné",47.7766099177557,-3.34493001485828,"money","yellow"
"2243",2243,"Distributeur automatique de billets","Non renseigné",48.8957055545511,2.29685013752533,"money","yellow"
"2244",2244,"Toilettes publiques","Non renseigné",48.9230286361774,2.36499149036623,"female","blue"
"2245",2245,"Distributeur automatique de billets","Non renseigné",46.2457463305818,6.09597096879247,"money","yellow"
"2246",2246,"Distributeur automatique de billets","Non renseigné",47.2981875645988,-1.49744741137965,"money","yellow"
"2247",2247,"Toilettes publiques","Non renseigné",48.9150245889794,2.36830462252656,"female","blue"
"2248",2248,"Distributeur automatique de billets","Non renseigné",48.8883414658799,2.51015515641782,"money","yellow"
"2249",2249,"Distributeur automatique de billets","Non renseigné",47.4645609665183,-0.557493329607922,"money","yellow"
"2250",2250,"Toilettes publiques","Non renseigné",48.9179728696108,2.37260415301635,"female","blue"
"2251",2251,"Distributeur automatique de billets","Non renseigné",48.8202228284362,2.36417735567142,"money","yellow"
"2252",2252,"Distributeur automatique de billets","Non renseigné",50.5306118617992,2.64000215214483,"money","yellow"
"2253",2253,"Toilettes publiques","Non renseigné",48.913907148188,2.33296419970174,"female","blue"
"2254",2254,"Distributeur automatique de billets","Non renseigné",48.8794952890896,2.35473455501324,"money","yellow"
"2255",2255,"Distributeur automatique de billets","Non renseigné",47.3002698808042,-1.4992198486247,"money","yellow"
"2256",2256,"Distributeur automatique de billets","Non renseigné",50.1720122510879,3.232842261305,"money","yellow"
"2257",2257,"Distributeur automatique de billets","Non renseigné",45.6910408633759,4.94741813912214,"money","yellow"
"2258",2258,"Distributeur automatique de billets","Non renseigné",44.7516917873753,5.37101748110621,"money","yellow"
"2259",2259,"Distributeur automatique de billets","Non renseigné",43.8516832577386,-1.38478122168254,"money","yellow"
"2260",2260,"Distributeur automatique de billets","Non renseigné",49.1666310448005,2.24403853165705,"money","yellow"
"2261",2261,"Distributeur automatique de billets","Non renseigné",43.5639744313077,-1.44556116762172,"money","yellow"
"2262",2262,"Distributeur automatique de billets","Non renseigné",48.4504633842017,-4.25325607465214,"money","yellow"
"2263",2263,"Distributeur automatique de billets","Non renseigné",48.5797957310739,7.74992129532688,"money","yellow"
"2264",2264,"Distributeur automatique de billets","Non renseigné",45.6890298771666,5.9142370587553,"money","yellow"
"2265",2265,"Distributeur automatique de billets","Non renseigné",48.5663672516377,2.43490787796307,"money","yellow"
"2266",2266,"Distributeur automatique de billets","Non renseigné",41.8961162642946,8.80842876412768,"money","yellow"
"2267",2267,"Distributeur automatique de billets","Non renseigné",49.1822696644656,-0.3742805165748,"money","yellow"
"2268",2268,"Sanisette (toilettes publiques)","Oui",48.8588174941274,2.38932122025704,"male","blue"
"2269",2269,"Distributeur automatique de billets","Non renseigné",45.9013505253504,6.12707093087039,"money","yellow"
"2270",2270,"Distributeur automatique de billets","Non renseigné",43.2927961428585,3.41735141948294,"money","yellow"
"2271",2271,"Distributeur automatique de billets","Non renseigné",43.1869324543199,-0.618095746837923,"money","yellow"
"2272",2272,"Distributeur automatique de billets","Non renseigné",49.4397430383119,1.10169862007604,"money","yellow"
"2273",2273,"Distributeur automatique de billets","Non renseigné",48.5571268739411,-0.41398014367067,"money","yellow"
"2274",2274,"Sanisette (toilettes publiques)","Oui",48.8578325080563,2.35581305149285,"male","blue"
"2275",2275,"Distributeur automatique de billets","Non renseigné",49.4304493517111,2.07977954863216,"money","yellow"
"2276",2276,"Distributeur automatique de billets","Non renseigné",44.8251909361042,1.18495774067918,"money","yellow"
"2277",2277,"Distributeur automatique de billets","Non renseigné",44.854946357094,-0.0463425782245963,"money","yellow"
"2278",2278,"Distributeur automatique de billets","Non renseigné",44.8382095404752,-0.617204079978308,"money","yellow"
"2279",2279,"Distributeur automatique de billets","Non renseigné",43.6052325894796,2.24222929785705,"money","yellow"
"2280",2280,"Distributeur automatique de billets","Non renseigné",43.3308540903988,3.12150862657441,"money","yellow"
"2281",2281,"Distributeur automatique de billets","Non renseigné",44.6320293907373,-1.20193453018004,"money","yellow"
"2282",2282,"Distributeur automatique de billets","Non renseigné",48.8928047455008,2.32690948632424,"money","yellow"
"2283",2283,"Sanisette (toilettes publiques)","Oui",48.859309781205,2.3720020066552,"male","blue"
"2284",2284,"Distributeur automatique de billets","Non renseigné",48.5927646307591,2.1917255652086,"money","yellow"
"2285",2285,"Distributeur automatique de billets","Non renseigné",43.581198655596,1.41415308778897,"money","yellow"
"2286",2286,"Distributeur automatique de billets","Non renseigné",49.2406398970614,-0.327168856321634,"money","yellow"
"2287",2287,"Distributeur automatique de billets","Non renseigné",48.1174336911307,-1.60897181822645,"money","yellow"
"2288",2288,"Distributeur automatique de billets","Non renseigné",45.2090177284347,5.85249964801659,"money","yellow"
"2289",2289,"Sanisette (toilettes publiques)","Oui",48.876304046299,2.36139577184432,"male","blue"
"2290",2290,"Distributeur automatique de billets","Non renseigné",43.4931918573973,6.36058949599902,"money","yellow"
"2291",2291,"Distributeur automatique de billets","Non renseigné",-21.0936504693671,55.2363559692305,"money","yellow"
"2292",2292,"Distributeur automatique de billets","Non renseigné",43.6752376580516,4.63273198968923,"money","yellow"
"2293",2293,"Distributeur automatique de billets","Non renseigné",43.1070239995104,6.02192548761474,"money","yellow"
"2294",2294,"Distributeur automatique de billets","Non renseigné",49.0367911736912,7.94482426489708,"money","yellow"
"2295",2295,"Distributeur automatique de billets","Non renseigné",49.0501269492783,2.03316753362714,"money","yellow"
"2296",2296,"Distributeur automatique de billets","Non renseigné",43.9198167311509,2.10930237180892,"money","yellow"
"2297",2297,"Distributeur automatique de billets","Non renseigné",49.0305637549094,2.02210736093261,"money","yellow"
"2298",2298,"Sanisette (toilettes publiques)","Oui",48.854428127216,2.33099521113167,"male","blue"
"2299",2299,"Distributeur automatique de billets","Non renseigné",46.7233717323849,1.60368334124399,"money","yellow"
"2300",2300,"Distributeur automatique de billets","Non renseigné",48.8786392453185,2.29822577547418,"money","yellow"
"2301",2301,"Sanisette (toilettes publiques)","Oui",48.8615373523837,2.35003085703157,"male","blue"
"2302",2302,"Distributeur automatique de billets","Non renseigné",44.9119103577945,4.91296843325998,"money","yellow"
"2303",2303,"Distributeur automatique de billets","Non renseigné",47.230847857417,5.99559189477645,"money","yellow"
"2304",2304,"Sanisette (toilettes publiques)","Oui",48.8839813035219,2.33178483549928,"male","blue"
"2305",2305,"Distributeur automatique de billets","Non renseigné",48.6506012713989,-2.02358894513171,"money","yellow"
"2306",2306,"Distributeur automatique de billets","Non renseigné",44.0314693811163,1.3685772436543,"money","yellow"
"2307",2307,"Distributeur automatique de billets","Non renseigné",16.4164769180989,-61.5304997284219,"money","yellow"
"2308",2308,"Distributeur automatique de billets","Non renseigné",48.9365909694889,2.35739824002275,"money","yellow"
"2309",2309,"Distributeur automatique de billets","Non renseigné",45.7902263543801,3.15959674896615,"money","yellow"
"2310",2310,"Toilettes publiques","Oui",48.8296167233209,2.37961870914508,"female","blue"
"2311",2311,"Distributeur automatique de billets","Non renseigné",48.2766690643076,-2.61855328001315,"money","yellow"
"2312",2312,"Distributeur automatique de billets","Non renseigné",45.5925923931179,5.89980509787114,"money","yellow"
"2313",2313,"Distributeur automatique de billets","Non renseigné",43.6955830516247,7.25749764347091,"money","yellow"
"2314",2314,"Distributeur automatique de billets","Non renseigné",50.626331435841,3.04883157490877,"money","yellow"
"2315",2315,"Distributeur automatique de billets","Non renseigné",44.3380806564889,4.15205616186415,"money","yellow"
"2316",2316,"Distributeur automatique de billets","Non renseigné",43.5943563995598,4.99171138443322,"money","yellow"
